outcome,representation,eeg_id,channel,band,n,r_pearson,p_raw_parametric,permutation_exceedances,p_permutation,p_maxT_block64,p_maxT_outcome192,p_maxT_global576,q_BH_raw_block64,q_BH_raw_outcome192,q_BH_raw_global576,q_BH_permutation_block64,q_BH_permutation_outcome192,q_BH_permutation_global576,q_BY_permutation_global576
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG4,Fp1,beta,25,0.0149046595143155,0.9436272345927796,9449,0.944905509449055,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG5,Fp2,delta,25,-0.0507471644303289,0.8096323068655666,8085,0.8085191480851914,0.9856014398560144,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG6,Fp2,theta,25,-0.0035757250355581,0.9864658946758312,9860,0.986001399860014,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG7,Fp2,alpha,25,-0.0493085287162796,0.8149363582145136,8199,0.81991800819918,0.9882011798820118,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG8,Fp2,beta,25,-0.0002339612184324,0.9991144182410532,9987,0.9987001299870012,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG9,F3,delta,25,-0.0565889776032183,0.7881803442086113,7878,0.7878212178782121,0.978002199780022,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG10,F3,theta,25,-0.0058231648354526,0.977960973158702,9763,0.9763023697630236,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG11,F3,alpha,25,-0.0182292072371711,0.9310796100854204,9344,0.9344065593440656,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG12,F3,beta,25,0.0046860558269197,0.9822638663917794,9827,0.9827017298270172,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG13,F4,delta,25,-0.0629942449865365,0.7648309376259739,7682,0.7682231776822318,0.9664033596640336,0.9998000199980002,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG14,F4,theta,25,-0.0048340641476548,0.9817037636873628,9816,0.9816018398160185,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG15,F4,alpha,25,-0.0421546805503732,0.8414249583221889,8475,0.8475152484751525,0.9948005199480052,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG16,F4,beta,25,-0.0064644196222434,0.9755346803793322,9773,0.9773022697730228,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG17,C3,delta,25,-0.0590479170758394,0.7791944614093386,7787,0.7787221277872213,0.9737026297370264,0.999900009999,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG18,C3,theta,25,-0.0025430704628655,0.9903742753419076,9892,0.9892010798920108,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG19,C3,alpha,25,-0.02668694801307,0.8992367716331321,9032,0.9032096790320968,0.999900009999,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG20,C3,beta,25,0.0061307226046966,0.9767972528042652,9783,0.9783021697830216,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG21,C4,delta,25,-0.0674469056340643,0.7487148814323817,7540,0.754024597540246,0.956104389561044,0.9998000199980002,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG22,C4,theta,25,-0.0109840475905919,0.9584411127385636,9570,0.957004299570043,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG23,C4,alpha,25,-0.0283949850907335,0.8928228904936257,9007,0.9007099290070993,0.9995000499950004,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG24,C4,beta,25,-0.0011400152197694,0.9956848733672016,9967,0.9967003299670032,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG25,P3,delta,25,-0.0579696982332209,0.783131359009286,7850,0.785021497850215,0.975002499750025,0.999900009999,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG26,P3,theta,25,-0.0097623782871021,0.9630601052517516,9608,0.9608039196080392,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG27,P3,alpha,25,-0.0251502946448776,0.9050123504126498,9122,0.9122087791220878,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG28,P3,beta,25,0.0058003595658709,0.978047264268498,9796,0.9796020397960205,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG29,P4,delta,25,-0.0646113472983848,0.7589665812507459,7633,0.7633236676332367,0.9635036496350364,0.9998000199980002,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG30,P4,theta,25,-0.0148999822369671,0.943644897621712,9444,0.9444055594440556,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG31,P4,alpha,25,-0.0266191842331679,0.8994913619703179,9038,0.9038096190380962,0.999900009999,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG32,P4,beta,25,-0.0047880768626527,0.9818777908702268,9824,0.9824017598240176,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG33,O1,delta,25,-0.0729952998036278,0.7287760327311983,7359,0.7359264073592641,0.9405059494050596,0.9994000599940006,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG34,O1,theta,25,-0.0172587432206495,0.9347408483058234,9338,0.9338066193380662,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG35,O1,alpha,25,-0.0166162498702588,0.9371654754954049,9431,0.9431056894310568,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG36,O1,beta,25,0.0008362887522214,0.9968345164289776,9977,0.9977002299770024,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG37,O2,delta,25,-0.0691831870965517,0.7424577909599469,7476,0.7476252374762524,0.952004799520048,0.9997000299970004,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG38,O2,theta,25,-0.0119777149593534,0.9546851228294072,9525,0.9525047495250476,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG39,O2,alpha,25,-0.0322275291885694,0.8784555980957547,8830,0.883011698830117,0.999000099990001,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG40,O2,beta,25,-0.0040396922238413,0.9847099697566046,9854,0.9854014598540146,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG41,F7,delta,25,-0.0872328306491898,0.6784156131636896,6874,0.6874312568743126,0.8964103589641036,0.9963003699630038,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG42,F7,theta,25,-0.0339836234513921,0.8718846045615481,8722,0.8722127787221278,0.9985001499850016,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG43,F7,alpha,25,-0.0297266549645654,0.8878268262409401,8925,0.8925107489251075,0.9995000499950004,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG44,F7,beta,25,-0.0170957221832399,0.9353560008529208,9381,0.938106189381062,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG45,F8,delta,25,-0.0678412366281108,0.7472924473799378,7499,0.7499250074992501,0.955004499550045,0.9997000299970004,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG46,F8,theta,25,-0.0187971190656575,0.9289376938508784,9279,0.927907209279072,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG47,F8,alpha,25,-0.0435564506082541,0.8362204684785646,8386,0.8386161383861613,0.9938006199380062,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG48,F8,beta,25,-0.002383741647643,0.9909773228342548,9907,0.9907009299070092,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG49,T7,delta,25,-0.064294145172117,0.7601158937596746,7626,0.7626237376262374,0.9647035296470352,0.9998000199980002,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG50,T7,theta,25,-0.0085630971125367,0.967595577144822,9649,0.9649035096490352,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG51,T7,alpha,25,-0.041886523064819,0.8424213171121391,8477,0.8477152284771523,0.9949005099490053,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG52,T7,beta,25,-0.0046983665170347,0.9822172791637316,9840,0.984001599840016,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG53,T8,delta,25,-0.0523798890520366,0.8036225577556069,8034,0.8034196580341966,0.9837016298370164,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG54,T8,theta,25,-0.0112228890302953,0.9575382280353744,9552,0.9552044795520448,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG55,T8,alpha,25,-0.0189716627343417,0.9282794869236348,9300,0.93000699930007,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG56,T8,beta,25,-0.0013377136680807,0.9949365641092937,9951,0.9951004899510048,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG57,P7,delta,25,-0.0575696054814466,0.7845935412410919,7856,0.7856214378562144,0.976002399760024,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG58,P7,theta,25,-0.0018075050041613,0.993158372678596,9920,0.992000799920008,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG59,P7,alpha,25,-0.0171409643692987,0.9351852778751036,9380,0.938006199380062,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG60,P7,beta,25,0.0067210137410244,0.974563872392875,9771,0.9771022897710228,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG61,P8,delta,25,-0.0508941147966541,0.8090909760120375,8082,0.8082191780821918,0.9855014498550144,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG62,P8,theta,25,-0.0022002263459792,0.9916719202853218,9915,0.9915008499150084,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG63,P8,alpha,25,-0.0147687712942727,0.9441404063648376,9461,0.946105389461054,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
DISCREPANCY_Z_BAI_MINUS_MSPSS,OA,EEG64,P8,beta,25,-0.0001785147878498,0.9993242920620106,9993,0.9993000699930008,1.0,1.0,1.0,0.9993242920620106,0.9993242920620106,0.9993931686551354,0.9993000699930008,0.9993000699930008,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG1,Fp1,delta,25,0.2024315434709741,0.3318292351626343,4493,0.4493550644935506,0.6495350464953504,0.841015898410159,0.9684031596840316,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG2,Fp1,theta,25,0.205760663399936,0.3237681732580001,4376,0.4376562343765623,0.6391360863913609,0.8322167783221678,0.9648035196480352,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG3,Fp1,alpha,25,0.3190550927530648,0.1200525134644008,901,0.0901909809019098,0.2567743225677432,0.4485551444855514,0.7322267773222678,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG4,Fp1,beta,25,0.2463028854503135,0.2352834955195308,2979,0.297970202979702,0.5133486651334866,0.7177282271772822,0.9169083091690832,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG5,Fp2,delta,25,0.2015374888555675,0.3340145090054645,4555,0.4555544445555444,0.6517348265173483,0.8427157284271573,0.9686031396860314,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG6,Fp2,theta,25,0.201014710339125,0.335296300856838,4468,0.4468553144685531,0.6535346465353464,0.8442155784421558,0.9689031096890312,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG7,Fp2,alpha,25,0.3264988123753535,0.1111769491636221,1003,0.1003899610038996,0.2316768323167683,0.4184581541845815,0.7039296070392961,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG8,Fp2,beta,25,0.2584926444706288,0.2121664234769689,2431,0.2431756824317568,0.4706529347065293,0.6795320467953204,0.8975102489751025,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG9,F3,delta,25,0.1698681588607648,0.4169163279175791,5563,0.5563443655634437,0.7456254374562544,0.91000899910009,0.9885011498850116,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG10,F3,theta,25,0.1899347084245081,0.3631545487732462,4925,0.4925507449255074,0.6895310468953104,0.8702129787021298,0.9774022597740226,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG11,F3,alpha,25,0.2620711071340437,0.2056817243953757,2307,0.2307769223077692,0.4563543645635436,0.6661333866613338,0.8917108289171083,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG12,F3,beta,25,0.2161475462151019,0.2993912088427606,4075,0.4075592440755924,0.6094390560943905,0.805919408059194,0.9547045295470452,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG13,F4,delta,25,0.1659879500252172,0.4277929869813373,5694,0.5694430556944305,0.7563243675632437,0.9174082591740826,0.9898010198980102,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG14,F4,theta,25,0.1916897705798087,0.358654167828748,4836,0.4836516348365163,0.6839316068393161,0.8662133786621338,0.9756024397560245,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG15,F4,alpha,25,0.1974679303053314,0.3440704409509114,4478,0.4478552144785521,0.665033496650335,0.8535146485351465,0.9714028597140286,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG16,F4,beta,25,0.1963326462840017,0.3469075590496022,4742,0.4742525747425257,0.6685331466853315,0.8560143985601439,0.9726027397260274,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG17,C3,delta,25,0.1609140006550674,0.4422454140338264,5837,0.5837416258374163,0.7709229077092291,0.9257074292570744,0.9911008899110088,0.468020879183289,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG18,C3,theta,25,0.1880833399257373,0.3679374306161955,4963,0.4963503649635036,0.6946305369463054,0.8738126187381262,0.9784021597840216,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG19,C3,alpha,25,0.207887810646134,0.3186804501181735,4123,0.4123587641235876,0.6331366863313669,0.8256174382561744,0.962903709629037,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG20,C3,beta,25,0.2045612771305553,0.3266585097117844,4478,0.4478552144785521,0.6432356764323568,0.8354164583541646,0.9663033696630337,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG21,C4,delta,25,0.1661815064438377,0.4272468031890626,5715,0.5715428457154285,0.7556244375562444,0.9169083091690832,0.9897010298970104,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG22,C4,theta,25,0.1835061208494219,0.3799183428655914,5144,0.5144485551444855,0.7076292370762923,0.8833116688331167,0.9816018398160185,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG23,C4,alpha,25,0.2148957697337863,0.3022667529719604,3874,0.3874612538746125,0.6120387961203879,0.8087191280871913,0.9556044395560443,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG24,C4,beta,25,0.1957171748890726,0.3484514346205509,4772,0.4772522747725227,0.6706329367063294,0.8575142485751425,0.9728027197280272,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG25,P3,delta,25,0.1773553273604503,0.3963652970953908,5353,0.5353464653534646,0.7239276072392761,0.8964103589641036,0.9853014698530148,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG26,P3,theta,25,0.1704851858214845,0.4152008772224866,5514,0.5514448555144486,0.7438256174382561,0.9088091190880913,0.9882011798820118,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG27,P3,alpha,25,0.2132787214760134,0.3060066721254286,3904,0.3904609539046095,0.6156384361563844,0.8124187581241876,0.9576042395760423,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG28,P3,beta,25,0.2043291601160397,0.3272196763400002,4495,0.4495550444955504,0.6439356064393561,0.836016398360164,0.9666033396660334,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG29,P4,delta,25,0.1678963632703685,0.4224243534600087,5641,0.5641435856414359,0.7511248875112488,0.9134086591340866,0.989001099890011,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG30,P4,theta,25,0.1734488286353994,0.4070158322593902,5437,0.5437456254374563,0.7352264773522648,0.9032096790320968,0.9872012798720128,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG31,P4,alpha,25,0.2363203708931302,0.2554089868195132,3029,0.302969703029697,0.5486451354864513,0.7521247875212479,0.9318068193180682,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG32,P4,beta,25,0.2005955714473179,0.3363261121008242,4609,0.460953904609539,0.6546345365463454,0.8451154884511549,0.9692030796920308,0.4640466299458574,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
BAI,DELTA_OA_MINUS_OC,EEG33,O1,delta,25,0.1542104717359443,0.4617322878712024,6035,0.6035396460353964,0.7901209879012099,0.9385061493850616,0.9933006699330068,0.47342885692282,0.9993931686551354,0.9993931686551354,0.6131196404169107,0.9997000299970004,0.9997000299970004,1.0
