analysis_family,analysis_label,scheme,model_id,outcome,predictor_id,zone,band,n_source_features,source_channels,source_eeg_ids,moderator_id,n,n_w0,n_w1,x_mean_db,x_sd_db,beta_interaction,se_interaction,t_interaction,df_resid,p_raw,p_hc3,r2_full,r2_reduced,delta_r2,cohen_f2_interaction,slope_w0,se_slope_w0,ci95_low_slope_w0,ci95_high_slope_w0,p_slope_w0,slope_w1,se_slope_w1,ci95_low_slope_w1,ci95_high_slope_w1,p_slope_w1,design_rank,condition_number,status,p_FDR_block,hit_FDR_block_0_10,p_FDR_scheme_global,hit_FDR_scheme_global_0_10,p_FDR_aggregation_global_750,hit_FDR_aggregation_global_0_10,p_BY_aggregation_global_750,p_FDR_full_search_2670,hit_FDR_full_search_0_10,p_BY_full_search_2670
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_TEMPORAL_ALPHA_W1,BAI,ZB_TEMPORAL_ALPHA,temporal,alpha,2,T7 | T8,EEG51 | EEG55,W1,25,8,17,18.675382062980805,5.089654391770822,1.2274924593096277,0.8202224950141317,1.4965359603902095,21.0,0.1493932596812098,0.0352990762215852,0.508427877727202,0.4560024159243343,0.0524254618028676,0.106648565749573,-0.5279178821539859,0.7099476002327689,-2.004334740629244,0.9484989763212722,0.4653567749748276,0.6995745771556415,0.4107789505937952,-0.1546870156219225,1.5538361699332055,0.1033163338750438,4,17.206021415626605,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_PARIETAL_ALPHA_W2,MSPSS,ZB_PARIETAL_ALPHA,parietal,alpha,4,P3 | P4 | P7 | P8,EEG27 | EEG31 | EEG59 | EEG63,W2,25,18,7,19.241703033234568,4.994852396993947,-2.0951248506655653,1.4005325968964688,-1.4959486521829544,21.0,0.1495452134923003,0.6483836587920188,0.1327020845023292,0.0402785907573807,0.0924234937449485,0.1065648747603806,0.4935761666832054,0.4609805324416532,-0.4650853307323938,1.4522376640988046,0.2964523774641059,-1.6015486839823598,1.322493290599002,-4.351824040671511,1.148726672706791,0.2393455677059127,4,12.838029453869934,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_CENTRAL_ALPHA_W4,MSPSS,ZB_CENTRAL_ALPHA,central,alpha,2,C3 | C4,EEG19 | EEG23,W4,25,17,8,19.100330072963768,4.985768157295781,-1.5165793908953933,1.0149126489482947,-1.494295486874611,21.0,0.1499736148053053,0.3373497685676621,0.1875324661072744,0.1011432187256864,0.086389247381588,0.1063294762901805,0.7513011305243993,0.4691290650222662,-0.2243061680600574,1.726908429108856,0.1242071686466294,-0.765278260370994,0.8999808916563605,-2.6368909826499234,1.1063344619079352,0.4047343827092595,4,11.713399653406093,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_FRONTAL_ALPHA_W4,MSPSS,ZB_FRONTAL_ALPHA,frontal,alpha,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG3 | EEG7 | EEG11 | EEG15 | EEG43 | EEG47,W4,25,17,8,19.137598604341093,4.9731899272265085,-1.5173235220701908,1.0189661896642397,-1.4890813232676203,21.0,0.1513313928003935,0.335048795907198,0.1895366989159854,0.1039609137500368,0.0855757851659486,0.1055887232049729,0.7660217919923714,0.4699099674059222,-0.211209482000517,1.74325306598526,0.1179793844373277,-0.7513017300778194,0.9041441910510865,-2.6315725074177667,1.128969047262128,0.4153481728720253,4,11.70704725041481,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_TEMPORAL_DELTA_W5,MSPSS,ZB_TEMPORAL_DELTA,temporal,delta,2,T7 | T8,EEG49 | EEG53,W5,25,11,14,19.86197313976645,13.695071436076708,0.452876369445733,0.3046532791399723,1.486530428046566,21.0,0.151999300285128,0.0341690067674391,0.313406197768232,0.2411578049379605,0.0722483928302714,0.1052272720718255,-0.2829159339402111,0.2557711044376268,-0.814821063809989,0.2489891959295668,0.2811816570366898,0.1699604355055219,0.1655136327481654,-0.1742440066487355,0.5141648776597796,0.3161667152687611,4,40.41147886691188,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_TEMPORAL_ALPHA_W3,MSPSS,ZB_TEMPORAL_ALPHA,temporal,alpha,2,T7 | T8,EEG51 | EEG55,W3,25,6,19,19.199964560885796,4.996790816512311,2.133358785028408,1.4358948977925123,1.4857346371995257,21.0,0.152208156177656,0.3967377676044014,0.1228624858151949,0.0306624929433952,0.0921999928717997,0.1051146386749729,-1.6063547836809706,1.361519366819674,-4.437789308784029,1.2250797414220875,0.2512629948815915,0.5270040013474373,0.4561350362354598,-0.4215807350731868,1.4755887377680614,0.2609167635780359,4,22.006393796672263,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_FRONTAL_ALPHA_W3,BAI,ZB_FRONTAL_ALPHA,frontal,alpha,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG3 | EEG7 | EEG11 | EEG15 | EEG43 | EEG47,W3,25,6,19,18.667531717891176,5.079671545364602,-1.8444089038538705,1.2423336376162075,-1.4846325077319211,21.0,0.1524977977204719,0.1646992757752359,0.1091599073610841,0.0156584476294137,0.0935014597316704,0.1049587468102082,1.7441828136662283,1.12555896679447,-0.5965451967369342,4.084910824069391,0.1361739881961389,-0.1002260901876417,0.525842066994723,-1.1937745328500875,0.9933223524748044,0.8506686756489733,4,19.745808497634496,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_OCCIPITAL_DELTA_W5,MSPSS,ZB_OCCIPITAL_DELTA,occipital,delta,2,O1 | O2,EEG33 | EEG37,W5,25,11,14,21.36993884727363,12.45982274524686,0.4779981982635823,0.3229682624795336,1.4800160071266226,21.0,0.1537159137544037,0.0448573047868293,0.3166227601348247,0.2453417179663681,0.0712810421684565,0.1043070181595742,-0.2565593355167956,0.2657397605554136,-0.8091954206624523,0.296076749628861,0.3453052615492825,0.2214388627467867,0.1835507510989815,-0.1602758204488196,0.603153545942393,0.2410722953814393,4,35.86879859882633,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE,BAI_Z_OCCIPITAL_W3,BAI,Z_OCCIPITAL,occipital,all_bands,8,O1 | O2,EEG33 | EEG34 | EEG35 | EEG36 | EEG37 | EEG38 | EEG39 | EEG40,W3,25,6,19,15.637370530471465,10.152310142795791,-0.8061278814121645,0.544736738359858,-1.4798485665558858,21.0,0.1537602435193231,0.1633040351608204,0.1021251155723728,0.0084916536050646,0.0936334619673081,0.1042834180922625,0.655788710348257,0.4680726715696951,-0.3176216977867531,1.629199118483267,0.1758070383465732,-0.1503391710639074,0.278650476849663,-0.7298245605604365,0.4291462184326216,0.5951990112374075,4,38.13591740922061,ok,0.5278926914685387,False,0.6805321731770124,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_FRONTAL_ALPHA_W1,BAI,ZB_FRONTAL_ALPHA,frontal,alpha,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG3 | EEG7 | EEG11 | EEG15 | EEG43 | EEG47,W1,25,8,17,18.667531717891176,5.079671545364602,1.2177264990637555,0.8231587599583154,1.4793337060829204,21.0,0.1538966177402391,0.0393535767071387,0.5084530378675114,0.4572285026097192,0.0512245352577921,0.1042108673310961,-0.5137411319634664,0.7132877504064552,-1.997104212983392,0.9696219490564592,0.4793156926555139,0.7039853671002894,0.4108660721162189,-0.1504574048014806,1.5584281390020591,0.101361277790973,4,17.164458150730812,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_PARIETAL_DELTA_W5,MSPSS,ZB_PARIETAL_DELTA,parietal,delta,4,P3 | P4 | P7 | P8,EEG25 | EEG29 | EEG57 | EEG61,W5,25,11,14,19.997860311843755,13.767790509603852,0.4508266284246383,0.3047763393536246,1.479204814195091,21.0,0.1539307735445854,0.034321349759102,0.3127838698022056,0.241180959746411,0.0716029100557945,0.104192708682763,-0.2838621413521417,0.2568325462796131,-0.8179746603718876,0.2502503776676041,0.2815570776655491,0.1669644870724965,0.1640904025265525,-0.1742801858086598,0.5082091599536529,0.32048865438735,4,40.72583650096744,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE,BAI_Z_CENTRAL_W3,BAI,Z_CENTRAL,central,all_bands,8,C3 | C4,EEG17 | EEG18 | EEG19 | EEG20 | EEG21 | EEG22 | EEG23 | EEG24,W3,25,6,19,15.776173399279394,10.247690911917816,-0.7942930183949077,0.5378962231754049,-1.47666591467383,21.0,0.154604831628164,0.162764233234031,0.1022307720982396,0.0090105955052779,0.0932201765929616,0.1038353439790235,0.6497871702967812,0.461348533515415,-0.3096396272466877,1.6092139678402502,0.1736311979960073,-0.1445058480981265,0.2765680341788268,-0.7196605609855329,0.4306488647892799,0.6067934378744585,4,38.45500581997227,ok,0.5278926914685387,False,0.6805321731770124,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE,BAI_Z_PARIETAL_W3,BAI,Z_PARIETAL,parietal,all_bands,16,P3 | P4 | P7 | P8,EEG25 | EEG26 | EEG27 | EEG28 | EEG29 | EEG30 | EEG31 | EEG32 | EEG57 | EEG58 | EEG59 | EEG60 | EEG61 | EEG62 | EEG63 | EEG64,W3,25,6,19,15.937098952027949,10.265794847352648,-0.7909980733844658,0.5373248683963345,-1.4721039726771403,21.0,0.155822032422286,0.1632738695405071,0.1019626602026935,0.0092899061918738,0.0926727540108196,0.1031947669700867,0.6504400829141741,0.4610397439617267,-0.3083445515983373,1.6092247174266854,0.1729430402145086,-0.1405579904702917,0.2759716809472372,-0.7144725189209362,0.4333565379803528,0.6158381059715066,4,38.51978714835232,ok,0.5278926914685387,False,0.6805321731770124,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_OCCIPITAL_ALPHA_W2,MSPSS,ZB_OCCIPITAL_ALPHA,occipital,alpha,2,O1 | O2,EEG35 | EEG39,W2,25,18,7,18.971403435617194,4.946349119009303,-2.1422256361612355,1.4578405789489983,-1.4694512329363416,21.0,0.1565334055854947,0.5662787336955529,0.1292018710534703,0.0396636322439239,0.0895382388095463,0.1028231869513403,0.480965595965181,0.4643395853296275,-0.4846814343414219,1.4466126262717842,0.3120738943470159,-1.6612600401960544,1.381914578809508,-4.535108730519328,1.2125886501272185,0.2426887373267473,4,12.752571083510734,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_CENTRAL_ALPHA_W3,MSPSS,ZB_CENTRAL_ALPHA,central,alpha,2,C3 | C4,EEG19 | EEG23,W3,25,6,19,19.100330072963768,4.985768157295781,2.1580988757478026,1.479776209745291,1.4583954394828855,21.0,0.1595266735072844,0.363279817680317,0.1199364273405809,0.030802027305229,0.0891344000353518,0.1012817741859275,-1.6395613982403667,1.4076655910805944,-4.566962250198343,1.28783945371761,0.2571863153755082,0.5185374775074358,0.4563060536699671,-0.4304029091376794,1.467477864152551,0.2685994091314658,4,22.10493593471518,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_FRONTAL_ALPHA_W2,MSPSS,ZB_FRONTAL_ALPHA,frontal,alpha,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG3 | EEG7 | EEG11 | EEG15 | EEG43 | EEG47,W2,25,18,7,18.667531717891176,5.079671545364602,-2.1391603842918405,1.4682327977733292,-1.4569626748128883,21.0,0.1599179604133085,0.7284535622971919,0.1250845586863967,0.0366455962960493,0.0884389623903474,0.1010828683713304,0.4392723014214897,0.457239527607126,-0.5116093505470336,1.390153953390013,0.3476324917961484,-1.6998880828703509,1.3952202560351925,-4.601407443765635,1.2016312780249334,0.2365965940263352,4,13.782799543240412,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_TEMPORAL_DELTA_W5,MSPSS,ZB_TEMPORAL_DELTA,temporal,delta,2,T7 | T8,EEG49 | EEG53,W5,25,11,14,21.68530626896891,12.654098636436837,0.4622346305680922,0.3174170426089033,1.4562375944558903,21.0,0.1601162756873354,0.051133769495925,0.3142748130675413,0.2450287185557976,0.0692460945117436,0.1009822824526994,-0.2464825286882975,0.2603084340805899,-0.7878235521016749,0.2948584947250797,0.354465944388225,0.2157521018797946,0.1816400233568952,-0.1619890054498637,0.593493209209453,0.2481733923823703,4,36.35450067096243,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_FRONTAL_DELTA_W5,MSPSS,ZB_FRONTAL_DELTA,frontal,delta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG1 | EEG5 | EEG9 | EEG13 | EEG41 | EEG45,W5,25,11,14,21.776643637751437,12.622114375615476,0.4644200381863489,0.3190526904671031,1.455621757981177,21.0,0.1602848684415199,0.0499818484617918,0.3147630901468456,0.2456248166278324,0.0691382735190132,0.1008968905861033,-0.2464960064875136,0.2623948578433985,-0.7921759856439965,0.2991839726689693,0.3582015066531139,0.2179240316988353,0.1815036029164153,-0.1595333737940973,0.595381437191768,0.2432520203805319,4,36.32086563182104,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_FRONTAL_THETA_W3,BAI,ZB_FRONTAL_THETA,frontal,theta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG2 | EEG6 | EEG10 | EEG14 | EEG42 | EEG46,W3,25,6,19,15.993578360955702,12.124199158858136,-0.6436088642439124,0.4439292753210814,-1.44980045251219,21.0,0.1618856400443263,0.1620797740437458,0.098677085766067,0.0084623296437145,0.0902147561223525,0.1000914929573596,0.5089446458295181,0.3746721234558194,-0.2702286893427224,1.288117981001759,0.1887599677474311,-0.1346642184143942,0.2381050217702421,-0.6298307181869752,0.3605022813581867,0.5776820311127872,4,45.06002236413693,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_PARIETAL_ALPHA_W3,MSPSS,ZB_PARIETAL_ALPHA,parietal,alpha,4,P3 | P4 | P7 | P8,EEG27 | EEG31 | EEG59 | EEG63,W3,25,6,19,19.241703033234568,4.994852396993947,2.1144495732925224,1.4586818907922623,1.4495618178574146,21.0,0.1619515361916035,0.3755617521810274,0.1177062055275205,0.0294251714006288,0.0882810341268917,0.1000585458947658,-1.6043862975351175,1.3853185489047486,-4.485313931195492,1.2765413361252569,0.2598109685913035,0.5100632757574048,0.4567771629424259,-0.4398568362530951,1.4599833877679047,0.276755244823728,4,22.04287227905981,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_PARIETAL_DELTA_W5,MSPSS,ZB_PARIETAL_DELTA,parietal,delta,4,P3 | P4 | P7 | P8,EEG25 | EEG29 | EEG57 | EEG61,W5,25,11,14,21.80139740724204,12.686983185554586,0.4594086544608425,0.3170484588961902,1.4490171504390268,21.0,0.16210202101673,0.0529482905555729,0.3136722854048991,0.245050929788971,0.068621355615928,0.0999833667745899,-0.2452090983149441,0.2602489919174766,-0.7864265049829503,0.2960083083530621,0.3567991893281482,0.2141995561458984,0.1810806104871154,-0.162378188434847,0.5907773007266439,0.2500699092565917,4,36.46967377202207,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_TEMPORAL_THETA_W3,BAI,ZB_TEMPORAL_THETA,temporal,theta,2,T7 | T8,EEG50 | EEG54,W3,25,6,19,15.942730521909976,12.147352547177336,-0.6374872754018509,0.4423533702085648,-1.4411267514505035,21.0,0.1642947585507657,0.1593857255108925,0.0974886716001595,0.008232608481042,0.0892560631191174,0.0988974435117276,0.5007746484850487,0.3727094024819703,-0.2743169849766377,1.275866281946735,0.1934150996030743,-0.1367126269168022,0.2382523985952882,-0.6321856135751411,0.3587603597415368,0.5721886062915779,4,45.11316752456448,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_FRONTAL_THETA_W3,MSPSS,ZB_FRONTAL_THETA,frontal,theta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG2 | EEG6 | EEG10 | EEG14 | EEG42 | EEG46,W3,25,6,19,17.247263672443356,11.36328711756634,0.7481590010111074,0.5192250157397952,1.440914783246962,21.0,0.1643539933607681,0.8346992224607874,0.1008811063553356,0.0119867022075,0.0888944041478355,0.0988683529799864,-0.5762411081914797,0.4753437603807138,-1.5647725732841289,0.4122903569011694,0.2388750858912943,0.1719178928196277,0.208908895064603,-0.2625319376434827,0.6063677232827382,0.419793658764882,4,45.80525313234718,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_TEMPORAL_ALPHA_W2,MSPSS,ZB_TEMPORAL_ALPHA,temporal,alpha,2,T7 | T8,EEG51 | EEG55,W2,25,18,7,0.524582497904985,2.1175379213095704,-20.91215109275108,14.515048172723215,-1.440722128091131,21.0,0.1644078460772537,0.4130994835168053,0.1158037355127258,0.0284080820056571,0.0873956535070686,0.0988419166843545,0.3992962330267185,1.0152383427592762,-1.7120074802738574,2.5105999463272943,0.698060214259994,-20.512854859724364,14.479499803648846,-50.62462311612422,9.598913396675492,0.1712401619051185,4,14.916784963019571,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_PARIETAL_THETA_W3,MSPSS,ZB_PARIETAL_THETA,parietal,theta,4,P3 | P4 | P7 | P8,EEG26 | EEG30 | EEG58 | EEG62,W3,25,6,19,17.344982129937286,11.374232926109208,0.7364091887525064,0.5134891988350319,1.4341279045853734,21.0,0.1662597308038738,0.8434820071810264,0.0996197819840363,0.0114372788831011,0.0881825031009351,0.0979391831766917,-0.5675840355289979,0.468701729842453,-1.542302641957176,0.40713457089918,0.2393592242370223,0.1688251532235084,0.2097375640245087,-0.267347988681318,0.6049982951283349,0.4298767677680629,4,45.91517371406802,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,BAI_ZB_OCCIPITAL_THETA_W3,BAI,ZB_OCCIPITAL_THETA,occipital,theta,2,O1 | O2,EEG34 | EEG38,W3,25,6,19,15.67752268185539,12.02055724560404,-0.6384457099173968,0.4465789401922191,-1.4296368513091844,21.0,0.1675305768535574,0.1667607222105193,0.0956812132860923,0.0076668144305993,0.088014398855493,0.0973267393629161,0.4946782534270431,0.375698599108781,-0.2866297547243722,1.2759862615784583,0.202132310534754,-0.1437674564903536,0.2414193704964554,-0.6458265217602235,0.3582916087795162,0.5578670960054863,4,44.61650566160972,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
DELTA_OC_MINUS_OA,Reactividad OC−OA,ZONE_BAND,MSPSS_ZB_FRONTAL_BETA_W1,MSPSS,ZB_FRONTAL_BETA,frontal,beta,6,Fp1 | Fp2 | F3 | F4 | F7 | F8,EEG4 | EEG8 | EEG12 | EEG16 | EEG44 | EEG48,W1,25,8,17,1.0647398055169004,5.192934095347053,-7.290924085204756,5.104226456879274,-1.4284092108370972,21.0,0.1678793244829546,0.104633011681267,0.2063092231434841,0.1291944966047982,0.0771147265386859,0.0971596606478227,7.273872627122232,5.088903658630097,-3.309081875850259,17.85682713009472,0.1676093246673203,-0.0170514580825233,0.3952053596392145,-0.8389259954988156,0.8048230793337688,0.9659929159181564,4,40.28861767741711,ok,0.7955436841346429,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_OCCIPITAL_ALPHA_W4,MSPSS,ZB_OCCIPITAL_ALPHA,occipital,alpha,2,O1 | O2,EEG35 | EEG39,W4,25,17,8,18.971403435617194,4.946349119009303,-1.4810955949351252,1.038197320491549,-1.4266031761995688,21.0,0.168393444583052,0.3559807008665042,0.1790273053136778,0.0994634550631475,0.0795638502505302,0.0969141248734588,0.7325243550409007,0.4749558222597563,-0.2552003485645076,1.720249058646309,0.1379362028703108,-0.7485712398942245,0.9231850535929352,-2.6684396585917574,1.1712971788033082,0.4265423650390889,4,11.66238191183382,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OA,Ojos abiertos,ZONE_BAND,MSPSS_ZB_OCCIPITAL_ALPHA_W2,MSPSS,ZB_OCCIPITAL_ALPHA,occipital,alpha,2,O1 | O2,EEG35 | EEG39,W2,25,18,7,18.424597448260545,5.052775848091443,-2.1239153834665885,1.4902149020528994,-1.4252410041939,21.0,0.1687820490973988,0.5159656079078933,0.1194971238089862,0.0343268386645836,0.0851702851444026,0.0967291390493153,0.4081756768418868,0.4577422503694286,-0.5437514443431807,1.3601027980269542,0.3826495304721551,-1.7157397066247015,1.418172234436729,-4.664990319567711,1.2335109063183085,0.2397895406508941,4,13.420630332821435,ok,0.5938739919768675,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_OCCIPITAL_ALPHA_W3,MSPSS,ZB_OCCIPITAL_ALPHA,occipital,alpha,2,O1 | O2,EEG35 | EEG39,W3,25,6,19,18.971403435617194,4.946349119009303,2.1593326626968183,1.5154366858094477,1.4248913748207457,21.0,0.168881908715398,0.3275475885570882,0.1141621028179846,0.0285178003817205,0.085644302436264,0.0966816871446927,-1.660195736047396,1.44354294673414,-4.662207633534705,1.341816161439913,0.2630383434739618,0.4991369266494223,0.4612289123973465,-0.4600411051607894,1.458314958459634,0.291439087679725,4,22.13317646615349,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
OC,Ojos cerrados,ZONE_BAND,MSPSS_ZB_TEMPORAL_THETA_W3,MSPSS,ZB_TEMPORAL_THETA,temporal,theta,2,T7 | T8,EEG50 | EEG54,W3,25,6,19,17.275949836954464,11.393341431240168,0.7351784861525036,0.5169192031905577,1.422230943665458,21.0,0.1696433274020261,0.8448548179251769,0.0986125118194753,0.0117899737033245,0.0868225381161508,0.0963209931961719,-0.5657166811873857,0.4727027100572644,-1.5487557814627668,0.4173224190879954,0.2447325794385244,0.1694618049651178,0.2091831984928011,-0.2655584707049296,0.6044820806351654,0.426961096911767,4,46.13397409994132,ok,0.5895721906681803,False,0.6893072022045257,False,0.6938197114213545,False,1.0,0.7054464477975972,False,1.0
